永胜,YN,YOS,100.7683,26.6941,2190,100,KS2000-60,EDAS-24IP
元江,YN,YUJ,101.978,23.5659,511,100,BBVS-60,EDAS-24IP
云龙,YN,YUL,99.3717,25.8854,1653,100,KS2000-120,EDAS-24IP
元谋,YN,YUM,101.8607,25.6894,1086,100,KS2000-60,EDAS-24IP
云县,YN,YUX,100.1475,24.4348,1164,100,BBVS-60,EDAS-24IP
热海台,YN,RHT,98.438,24.955,1490,100,KS2000-60,EDAS-24IP
马站台,YN,MZT,98.495,25.215,1880,100,KS2000-60,EDAS-24IP
箐口台,YN,QKT,98.335,25.217,1825,100,KS2000-60,EDAS-24IP
民振台,YN,MIZ,98.42,25.132,1850,100,KS2000-60,EDAS-24IP
沙坝台,YN,SBT,98.541,24.953,1682,100,KS2000-60,EDAS-24IP
城子山,YN,CZS,98.667,24.904,1333,100,KS2000-60,EDAS-24IP
热水塘,YN,RST,98.391,24.91,1191,100,KS2000-60,EDAS-24IP
新华台,YN,XHT,98.485,24.749,1207,100,KS2000-60,EDAS-24IP
湖州,ZJ,HUZ,120.0952,30.8423,12,100,CTS-1,EDAS-24IP
温州,ZJ,WEZ,120.6677,27.9271,20,100,CTS-1,EDAS-24IP
新安江,ZJ,XAJ,119.2708,29.4817,90,100,BBVS-120,EDAS-24IP
北仑,ZJ,BEL,121.8329,29.8873,36,50,FSS-3DBH(2s),EDAS-24IP
淳安,ZJ,CHA,118.413,29.4695,228,100,BBVS-60,EDAS-24IP
长兴,ZJ,CHX,119.6578,31.0865,135,100,BBVS-60,EDAS-24IP
海盐,ZJ,HAY,120.8476,30.3831,60,100,BBVS-60,EDAS-24IP
杭州,ZJ,HAZ,120.114,30.2665,50,100,BBVS-60,EDAS-24IP
嘉兴,ZJ,JAX,120.8877,30.7802,5,100,BBVS-60,EDAS-24IP
景宁,ZJ,JIN,119.6304,27.9805,197,50,FSS-3DBH(2s),EDAS-24IP
临安,ZJ,LIA,118.9578,30.1433,230,50,BBVS-60,EDAS-24IP
宁波,ZJ,NIB,121.5202,29.9837,20,100,BBVS-60,EDAS-24IP
宁海,ZJ,NIH,121.7042,29.2458,60,100,BBVS-60,EDAS-24IP
庆元,ZJ,QIY,119.0635,27.6164,435,100,BBVS-60,EDAS-24IP
嵊泗,ZJ,SHS,122.4507,30.7055,76,100,BBVS-60,EDAS-24IP
天台,ZJ,TIT,121.0373,29.1451,108,50,FSS-3DBH(2s),EDAS-24IP
衢州,ZJ,WXJ,118.8256,28.6961,162,100,BBVS-60,EDAS-24IP
新昌,ZJ,XIC,120.8622,29.4818,122,100,BBVS-60,EDAS-24IP
萧山,ZJ,XSH,120.1052,29.8938,40,100,BBVS-60,EDAS-24IP
鄞县,ZJ,YIX,121.3262,29.8008,50,100,BBVS-60,EDAS-24IP
永康,ZJ,YOK,120.2008,28.9621,210,100,BBVS-60,EDAS-24IP
乐清,ZJ,YUQ,121.0803,28.4149,85,100,BBVS-60,EDAS-24IP
余姚,ZJ,YUY,121.0939,29.9534,45,100,BBVS-60,EDAS-24IP
舟山,ZJ,ZHS,122.1165,30.0378,40,100,BBVS-60,EDAS-24IP
